"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R140","2020-03-16 14:00:00","740.000","335.000","3.300","21.400","0.660","937.000","","0.000","-99.000","-99.000","-99.000","21.400","","11.300",""
"C0K410","2020-03-16 14:00:00","20.000","276.000","2.800","24.200","0.460","1015.300","","0.000","-99.000","-99.000","-99.000","24.400","","15.500",""
"C0F000","2020-03-16 14:00:00","273.000","293.000","1.000","22.600","0.560","985.300","","0.000","-99.000","-99.000","-99.000","23.100","","13.200",""
"C0W150","2020-03-16 14:00:00","42.000","59.000","5.200","21.700","0.420","1016.600","","0.000","-99.000","-99.000","-99.000","22.000","","15.300",""
"C0AH90","2020-03-16 14:00:00","660.000","101.000","1.200","17.600","0.470","948.600","","0.000","-99.000","-99.000","-99.000","17.900","","3.900",""
"C0F9K0","2020-03-16 14:00:00","30.000","348.000","2.400","22.800","0.450","1014.200","","0.000","-99.000","-99.000","-99.000","22.900","","14.300",""
"C0H990","2020-03-16 14:00:00","3076.000","199.000","4.500","8.800","0.600","706.200","","0.000","-99.000","-99.000","-99.000","8.900","","0.100",""
"C0V260","2020-03-16 14:00:00","126.000","249.000","3.100","27.200","0.410","1003.700","","0.000","-99.000","-99.000","-99.000","27.200","","15.000",""
"C0S970","2020-03-16 14:00:00","19.000","74.000","8.100","20.900","0.610","1018.400","","0.000","-99.000","-99.000","-99.000","21.700","","16.100",""
"C0U940","2020-03-16 14:00:00","25.000","104.000","2.900","21.800","0.250","1020.100","","0.000","8.000","108.000","","22.800","","12.300",""
"C0A860","2020-03-16 14:00:00","362.000","63.000","4.600","20.200","0.990","979.000","","0.000","-99.000","-99.000","-99.000","20.800","","9.900",""
"C0I480","2020-03-16 14:00:00","2165.000","212.000","1.200","10.000","0.810","790.500","","0.000","-99.000","-99.000","-99.000","13.800","","1.000",""
"C0G910","2020-03-16 14:00:00","42.000","266.000","2.300","23.900","0.470","1014.700","","0.000","-99.000","-99.000","-99.000","24.200","","15.400",""
"C0X080","2020-03-16 14:00:00","2.000","258.000","2.300","25.600","0.530","1018.400","","0.000","-99.000","-99.000","-99.000","26.500","","12.800",""
"C0AH00","2020-03-16 14:00:00","38.000","140.000","4.400","22.000","0.280","1016.000","","0.000","11.000","140.000","","22.500","","11.800",""
"C0V700","2020-03-16 14:00:00","24.000","263.000","1.800","24.600","0.550","1015.100","","0.000","-99.000","-99.000","-99.000","24.600","","19.000",""
"C0AD00","2020-03-16 14:00:00","86.000","87.000","3.200","21.700","0.390","1010.600","","0.000","-99.000","-99.000","-99.000","22.200","","14.000",""
"C0O900","2020-03-16 14:00:00","9.000","248.000","3.700","25.500","0.470","1017.700","","0.000","-99.000","-99.000","-99.000","25.700","","15.100",""
"C0R570","2020-03-16 14:00:00","37.000","85.000","2.900","25.600","0.510","1012.600","","0.000","-99.000","-99.000","-99.000","25.900","","16.500",""
"C0AG90","2020-03-16 14:00:00","25.000","117.000","1.300","23.600","0.290","1017.600","","0.000","9.900","91.000","","24.000","","14.500",""
"C0V760","2020-03-16 14:00:00","30.000","294.000","2.600","24.800","0.530","1015.600","","0.000","-99.000","-99.000","-99.000","25.400","","17.100",""
"C0T9I0","2020-03-16 14:00:00","152.000","344.000","0.600","18.100","0.640","1005.700","","0.000","-99.000","-99.000","-99.000","18.700","","14.500",""
"C0X260","2020-03-16 14:00:00","39.000","275.000","2.700","24.100","0.550","1014.400","","0.000","-99.000","-99.000","-99.000","24.900","","16.100",""
"C0ACA0","2020-03-16 14:00:00","25.000","75.000","3.400","22.800","0.260","1015.900","","0.000","9.300","67.000","","23.200","","15.600",""
"C0X180","2020-03-16 14:00:00","62.000","241.000","2.000","25.200","0.420","1010.200","","0.000","-99.000","-99.000","-99.000","25.200","","15.800",""
"C0F930","2020-03-16 14:00:00","100.000","319.000","1.000","24.500","0.460","1007.000","","0.000","-99.000","-99.000","-99.000","24.500","","14.300",""
"C0I010","2020-03-16 14:00:00","1562.000","283.000","1.500","17.000","0.570","851.200","","0.000","-99.000","-99.000","-99.000","18.400","","6.500",""
"C0R190","2020-03-16 14:00:00","32.000","307.000","2.600","26.400","0.440","1013.600","","0.000","-99.000","-99.000","-99.000","26.900","","15.200",""
"C0E420","2020-03-16 14:00:00","19.000","272.000","1.000","24.000","0.300","1014.800","","0.000","-99.000","-99.000","-99.000","24.200","","11.900",""
"C0I460","2020-03-16 14:00:00","110.000","344.000","0.900","25.600","0.420","1005.900","","0.000","-99.000","-99.000","-99.000","25.600","","15.100",""
"C0A9F0","2020-03-16 14:00:00","35.000","102.000","3.500","23.200","0.270","1017.000","","0.000","9.300","106.000","","23.200","","15.200",""
"C0F9A0","2020-03-16 14:00:00","425.000","316.000","1.400","22.300","0.530","970.300","","0.000","-99.000","-99.000","-99.000","23.800","","14.200",""
"C0O950","2020-03-16 14:00:00","4.000","306.000","0.300","24.900","0.530","1017.500","","0.000","-99.000","-99.000","-99.000","25.100","","16.000",""
"C0M760","2020-03-16 14:00:00","40.000","302.000","1.700","24.900","0.500","1013.900","","0.000","-99.000","-99.000","-99.000","25.300","","16.000",""
"C0AH70","2020-03-16 14:00:00","34.000","81.000","3.300","22.800","0.260","1016.800","","0.000","9.000","70.000","","23.500","","14.600",""
"C0V250","2020-03-16 14:00:00","298.000","293.000","1.200","26.500","0.350","983.500","","0.000","-99.000","-99.000","-99.000","26.900","","13.700",""
"C0U980","2020-03-16 14:00:00","573.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0S740","2020-03-16 14:00:00","289.000","32.000","2.100","18.200","0.620","989.200","","0.000","8.000","11.000","","19.500","","13.500",""
"C0F9L0","2020-03-16 14:00:00","253.000","288.000","2.000","23.100","0.530","989.200","","0.000","-99.000","-99.000","-99.000","23.500","","14.100",""
"C0A920","2020-03-16 14:00:00","196.000","101.000","4.200","20.900","0.410","997.100","","0.000","11.000","73.000","","21.200","","14.000",""
"C0T870","2020-03-16 14:00:00","135.000","0.000","0.000","18.200","0.630","1006.400","","0.000","-99.000","-99.000","-99.000","18.800","","12.900",""
"C0O930","2020-03-16 14:00:00","69.000","270.000","1.000","27.800","0.390","1010.000","","0.000","-99.000","-99.000","-99.000","28.300","","14.000",""
"C0AI40","2020-03-16 14:00:00","37.000","-99.000","-99.000","23.200","0.270","1016.200","","0.000","-99.000","-99.000","-99.000","23.200","","16.000",""
"C0C460","2020-03-16 14:00:00","482.000","0.000","0.000","23.400","0.360","964.400","","0.000","-99.000","-99.000","-99.000","23.900","","12.900",""
"C0E520","2020-03-16 14:00:00","320.000","145.000","0.400","22.300","0.580","983.000","","0.000","-99.000","-99.000","-99.000","24.900","","9.300",""
"C0T9D0","2020-03-16 14:00:00","7.000","0.000","0.000","20.800","0.530","1022.500","","0.000","-99.000","-99.000","-99.000","21.600","","13.200",""
"C0I390","2020-03-16 14:00:00","1184.000","258.000","2.400","18.200","0.520","889.400","","0.000","9.900","275.000","","18.900","","6.000",""
"C0B020","2020-03-16 14:00:00","86.000","95.000","6.000","20.200","0.410","1009.900","","0.000","-99.000","-99.000","-99.000","20.400","","15.800",""
"CM0170","2020-03-16 14:00:00","106.000","250.000","2.200","23.800","0.500","1007.200","","0.000","-99.000","-99.000","-99.000","23.800","","14.300",""
"C0F860","2020-03-16 14:00:00","2215.000","216.000","3.200","13.400","0.450","782.000","","0.000","-99.000","-99.000","-99.000","15.200","","2.600",""
"C0U890","2020-03-16 14:00:00","116.000","82.000","4.700","20.900","0.400","1009.300","","0.000","10.000","79.000","","21.200","","12.100",""
"C0G800","2020-03-16 14:00:00","15.000","301.000","1.100","24.600","0.440","1016.900","","0.000","-99.000","-99.000","-99.000","24.600","","15.100",""
"C0F850","2020-03-16 14:00:00","379.000","306.000","1.700","21.700","0.550","974.600","","0.000","-99.000","-99.000","-99.000","22.900","","12.000",""
"C0AH50","2020-03-16 14:00:00","275.000","89.000","5.500","20.700","0.310","987.300","","0.000","12.100","93.000","","20.900","","13.600",""
"C0Z160","2020-03-16 14:00:00","124.000","317.000","1.300","18.700","0.500","1011.000","","0.000","-99.000","-99.000","-99.000","18.700","","14.400",""
"C0R540","2020-03-16 14:00:00","17.000","256.000","3.700","24.700","0.510","1016.200","","0.000","-99.000","-99.000","-99.000","24.700","","16.400",""
"C0K480","2020-03-16 14:00:00","56.000","289.000","2.100","24.300","0.520","1011.600","","0.000","-99.000","-99.000","-99.000","24.300","","15.500",""
"C0S770","2020-03-16 14:00:00","375.000","141.000","2.400","16.900","0.720","977.700","","0.000","-99.000","-99.000","-99.000","18.900","","12.700",""
"C0X230","2020-03-16 14:00:00","29.000","271.000","1.800","23.900","0.530","1016.600","","0.000","-99.000","-99.000","-99.000","25.000","","15.400",""
"C0R490","2020-03-16 14:00:00","49.000","273.000","5.100","25.000","0.460","1011.900","","0.000","-99.000","-99.000","-99.000","25.200","","16.500",""
"C0V440","2020-03-16 14:00:00","27.000","301.000","2.200","25.200","0.470","1014.900","","0.000","-99.000","-99.000","-99.000","26.100","","16.100",""
"C0SA40","2020-03-16 14:00:00","200.000","337.000","1.500","18.100","0.650","998.800","","0.000","-99.000","-99.000","-99.000","21.600","","14.600",""
"C0Z280","2020-03-16 14:00:00","224.000","321.000","0.700","17.900","0.720","997.700","","0.000","-99.000","-99.000","-99.000","18.400","","13.500",""
"C0Z070","2020-03-16 14:00:00","247.000","343.000","2.500","17.100","0.650","993.200","","0.500","-99.000","-99.000","-99.000","17.600","","13.300",""
"CM0180","2020-03-16 14:00:00","313.000","164.000","0.500","26.000","0.410","983.000","","0.000","-99.000","-99.000","-99.000","26.600","","13.200",""
"C0T9N0","2020-03-16 14:00:00","261.000","6.000","1.900","17.800","0.630","991.900","","0.000","7.200","25.000","","19.400","","13.600",""
"C0K470","2020-03-16 14:00:00","97.000","279.000","1.200","24.400","0.490","1007.000","","0.000","-99.000","-99.000","-99.000","24.800","","14.300",""
"C0R720","2020-03-16 14:00:00","214.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V650","2020-03-16 14:00:00","28.000","305.000","4.100","23.700","0.560","1017.500","","0.000","-99.000","-99.000","-99.000","23.800","","16.800",""
"C0H9C0","2020-03-16 14:00:00","3402.000","326.000","1.000","6.400","0.640","676.500","","0.000","-99.000","-99.000","-99.000","7.900","","1.000",""
"C0U780","2020-03-16 14:00:00","15.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U760","2020-03-16 14:00:00","22.000","160.000","1.800","22.400","0.320","1021.200","","0.000","-99.000","-99.000","-99.000","23.300","","12.000",""
"C0X290","2020-03-16 14:00:00","10.000","282.000","2.600","23.100","0.610","1017.600","","0.000","-99.000","-99.000","-99.000","23.600","","16.700",""
"C0E830","2020-03-16 14:00:00","37.000","307.000","2.700","22.400","0.380","1014.500","","0.000","-99.000","-99.000","-99.000","22.500","","12.500",""
"C0K330","2020-03-16 14:00:00","38.000","310.000","1.600","25.100","0.460","1013.600","","0.000","-99.000","-99.000","-99.000","25.500","","15.200",""
"C0M660","2020-03-16 14:00:00","40.000","283.000","3.200","23.900","0.520","1014.300","","0.000","-99.000","-99.000","-99.000","24.600","","15.800",""
"C0D580","2020-03-16 14:00:00","120.000","306.000","0.300","24.700","0.380","1004.700","","0.000","-99.000","-99.000","-99.000","24.700","","9.300",""
"C0R640","2020-03-16 14:00:00","21.000","289.000","5.100","23.800","0.650","1016.700","","0.000","-99.000","-99.000","-99.000","24.000","","17.600",""
"C0E810","2020-03-16 14:00:00","53.000","269.000","1.200","24.500","0.390","1013.600","","0.000","-99.000","-99.000","-99.000","25.000","","9.400",""
"C0G830","2020-03-16 14:00:00","27.000","281.000","3.400","23.900","0.560","1014.100","","0.000","-99.000","-99.000","-99.000","23.900","","15.100",""
"C0G750","2020-03-16 14:00:00","31.000","257.000","2.400","23.900","0.490","1016.000","","-99.000","-99.000","-99.000","-99.000","24.800","","14.400",""
"C0Z270","2020-03-16 14:00:00","343.000","318.000","1.100","16.300","0.630","983.100","","0.000","-99.000","-99.000","-99.000","16.500","","13.500",""
"C0UA30","2020-03-16 14:00:00","1397.000","75.000","0.500","10.100","0.830","865.700","","0.000","-99.000","-99.000","-99.000","10.200","","5.200",""
"C0I080","2020-03-16 14:00:00","536.000","0.000","0.000","21.500","0.590","960.200","","0.000","-99.000","-99.000","-99.000","24.400","","11.700",""
"C0UA00","2020-03-16 14:00:00","392.000","117.000","1.300","20.800","0.380","977.400","","0.000","-99.000","-99.000","-99.000","21.600","","8.600",""
"C0AD40","2020-03-16 14:00:00","32.000","77.000","4.900","23.000","0.310","1015.400","","0.000","11.000","58.000","","23.600","","14.100",""
"C0G900","2020-03-16 14:00:00","20.000","328.000","2.000","23.300","0.480","1015.600","","0.000","-99.000","-99.000","-99.000","23.400","","16.400",""
"C0S660","2020-03-16 14:00:00","794.000","75.000","1.300","15.100","0.710","932.300","","0.000","-99.000","-99.000","-99.000","15.800","","10.900",""
"C0M640","2020-03-16 14:00:00","155.000","273.000","2.600","24.100","0.480","1000.200","","0.000","-99.000","-99.000","-99.000","24.300","","16.300",""
"C0I090","2020-03-16 14:00:00","910.000","242.000","1.200","18.100","0.790","917.400","","0.000","-99.000","-99.000","-99.000","18.200","","11.300",""
"C0X240","2020-03-16 14:00:00","394.000","309.000","0.900","22.500","0.580","974.200","","0.000","-99.000","-99.000","-99.000","22.900","","13.000",""
"C0S990","2020-03-16 14:00:00","409.000","21.000","3.600","16.900","0.720","974.400","","0.000","10.200","24.000","","18.600","","14.700",""
"C0E850","2020-03-16 14:00:00","104.000","306.000","1.300","23.300","0.460","1006.100","","0.000","-99.000","-99.000","-99.000","23.500","","9.500",""
"C0T9B0","2020-03-16 14:00:00","558.000","9.000","0.500","15.100","0.560","959.000","","0.000","-99.000","-99.000","-99.000","15.700","","12.300",""
"C0G650","2020-03-16 14:00:00","34.000","274.000","1.200","25.700","0.480","1014.300","","0.000","-99.000","-99.000","-99.000","26.200","","15.000",""
"C0K580","2020-03-16 14:00:00","26.000","264.000","1.500","25.000","0.490","1016.700","","0.000","-99.000","-99.000","-99.000","25.200","","14.400",""
"C0X050","2020-03-16 14:00:00","25.000","309.000","3.600","25.500","0.540","1014.400","","0.000","-99.000","-99.000","-99.000","26.300","","14.900",""
"CM0100","2020-03-16 14:00:00","25.000","265.000","1.300","24.900","0.290","1015.600","","0.000","-99.000","-99.000","-99.000","24.900","","11.600",""
"C0AC70","2020-03-16 14:00:00","71.000","81.000","3.200","22.400","0.290","1012.000","","0.000","8.800","77.000","","22.800","","14.100",""
"CM0130","2020-03-16 14:00:00","11.000","285.000","2.300","23.100","0.570","1018.400","","0.000","-99.000","-99.000","-99.000","23.200","","17.900",""
"C0W110","2020-03-16 14:00:00","16.000","22.000","6.100","16.500","0.680","1020.500","","0.000","-99.000","-99.000","-99.000","17.100","","13.500",""
"C0R670","2020-03-16 14:00:00","26.000","69.000","5.100","22.200","0.510","1017.700","","0.000","14.700","63.000","","22.800","","18.600",""
"C0X120","2020-03-16 14:00:00","28.000","284.000","1.500","25.100","0.520","1016.400","","0.000","-99.000","-99.000","-99.000","25.100","","17.100",""
"C0R100","2020-03-16 14:00:00","1006.000","354.000","1.300","18.600","0.580","907.100","","0.000","-99.000","-99.000","-99.000","19.100","","8.900",""
"C0C700","2020-03-16 14:00:00","151.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0W130","2020-03-16 14:00:00","18.000","13.000","4.600","23.700","0.450","1016.100","","0.000","9.700","359.000","","24.200","","19.400",""
"C0F9R0","2020-03-16 14:00:00","20.000","300.000","2.900","23.000","0.500","1017.600","","0.000","-99.000","-99.000","-99.000","23.000","","15.100",""
"C0V660","2020-03-16 14:00:00","25.000","305.000","3.000","24.400","0.520","1016.100","","0.000","-99.000","-99.000","-99.000","24.700","","17.400",""
"C0G780","2020-03-16 14:00:00","27.000","273.000","3.000","23.800","0.500","1015.500","","0.000","-99.000","-99.000","-99.000","24.100","","16.100",""
"C0C590","2020-03-16 14:00:00","72.000","96.000","2.900","24.000","0.340","1009.800","","0.000","-99.000","-99.000","-99.000","24.400","","12.000",""
"C0I520","2020-03-16 14:00:00","3860.000","35.000","6.600","2.000","0.560","641.600","","-99.000","17.600","21.000","","2.000","","-1.800",""
"C0M790","2020-03-16 14:00:00","15.000","272.000","0.700","25.600","0.470","1015.600","","0.000","-99.000","-99.000","-99.000","25.600","","16.200",""
"C0R130","2020-03-16 14:00:00","1040.000","261.000","1.300","21.100","0.510","900.700","","0.000","-99.000","-99.000","-99.000","21.800","","10.200",""
"C0AH30","2020-03-16 14:00:00","755.000","144.000","6.400","17.300","0.560","935.200","","0.000","-99.000","-99.000","-99.000","18.000","","10.200",""
"C0X170","2020-03-16 14:00:00","50.000","305.000","1.700","25.500","0.420","1012.300","","0.000","-99.000","-99.000","-99.000","25.800","","15.100",""
